query_id, pipeline_id, exec_mode, num_features, features, est_output_rows, key_sizes, num_keys, est_cardinalities, mem_factor, num_iterations, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391239630, 4, 17080, 7080, 407, 18, 5, 0, 0, 0, 5
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391240567, 4, 32724, 11128, 935, 95, 26, 0, 0, 0, 44
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391240816, 4, 27729, 7187, 576, 29, 12, 0, 0, 0, 32
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391241068, 4, 24683, 10075, 715, 4, 7, 0, 0, 0, 8
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391264220, 4, 45817, 11262, 964, 81, 15, 0, 0, 0, 27
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391264400, 4, 28075, 7225, 612, 29, 9, 0, 0, 0, 13
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391264528, 4, 20885, 7118, 418, 23, 6, 0, 0, 0, 10
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391264670, 4, 25087, 9846, 657, 0, 8, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391289252, 4, 42534, 11004, 994, 73, 15, 0, 0, 0, 27
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391289479, 4, 30452, 7179, 607, 31, 9, 0, 0, 0, 27
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391289640, 4, 25160, 10067, 675, 4, 8, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391314185, 4, 25868, 11040, 950, 76, 21, 0, 0, 0, 20
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391314436, 4, 15434, 7197, 567, 27, 12, 0, 0, 0, 12
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391314594, 4, 17871, 7090, 405, 23, 5, 0, 0, 0, 5
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391314729, 4, 21228, 9821, 575, 0, 6, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391339227, 4, 42326, 11129, 934, 73, 14, 0, 0, 0, 24
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391339396, 4, 26491, 7187, 623, 38, 9, 0, 0, 0, 12
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391339626, 4, 19709, 10075, 647, 1, 16, 0, 0, 0, 15
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391364004, 4, 40225, 10850, 975, 46, 13, 0, 0, 0, 22
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391364167, 4, 25549, 7160, 600, 15, 8, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391364354, 4, 14303, 7053, 409, 20, 11, 0, 0, 0, 18
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391364981, 4, 24830, 7731, 543, 23, 9, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391365119, 4, 16465, 7617, 399, 2, 6, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391365235, 4, 19800, 7239, 419, 14, 7, 0, 0, 0, 29
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391365402, 4, 23354, 10128, 608, 1, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391365579, 4, 19703, 10117, 492, 2, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391389064, 4, 46303, 11202, 965, 88, 15, 0, 0, 0, 45
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391389240, 4, 28291, 7226, 618, 34, 10, 0, 0, 0, 16
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391389441, 4, 25568, 10111, 646, 0, 8, 0, 0, 0, 9
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391414040, 4, 35250, 7594, 758, 39, 12, 0, 0, 0, 22
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391414212, 4, 19731, 7611, 490, 1, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391414337, 4, 25199, 7234, 422, 27, 8, 0, 0, 0, 14
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391414506, 4, 25417, 10210, 656, 1, 8, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391414653, 4, 20276, 10111, 473, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391439018, 4, 34933, 7616, 761, 34, 11, 0, 0, 0, 18
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391439190, 4, 27700, 7620, 499, 23, 9, 0, 0, 0, 15
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391439311, 4, 25194, 7258, 427, 27, 8, 0, 0, 0, 15
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391439462, 4, 20458, 7108, 388, 17, 6, 0, 0, 0, 10
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391439605, 4, 29527, 9835, 647, 26, 9, 0, 0, 0, 14
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391439748, 4, 29951, 10027, 566, 23, 9, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391464008, 4, 34123, 7672, 796, 36, 10, 0, 0, 0, 17
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391464168, 4, 17047, 7691, 504, 5, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391464277, 4, 21682, 7314, 412, 30, 7, 0, 0, 0, 13
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391464415, 4, 23957, 10202, 602, 1, 8, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391464591, 4, 19272, 10191, 500, 0, 6, 0, 0, 0, 5
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391489029, 4, 27214, 7632, 726, 6, 8, 0, 0, 0, 11
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391489177, 4, 17282, 7655, 503, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391489286, 4, 17257, 7274, 388, 6, 5, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391489445, 4, 27884, 10166, 639, 1, 9, 0, 0, 0, 23
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391489602, 4, 21423, 10155, 519, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391513977, 4, 28096, 7606, 774, 18, 8, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391514138, 4, 27593, 7625, 520, 29, 9, 0, 0, 0, 15
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391514273, 4, 19286, 7248, 451, 22, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391514395, 4, 19508, 7114, 386, 24, 6, 0, 0, 0, 10
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391514564, 4, 23230, 9826, 586, 16, 7, 0, 0, 0, 7
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391514717, 4, 31334, 10033, 538, 24, 10, 0, 0, 0, 32
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391539043, 4, 43594, 11158, 969, 71, 13, 0, 0, 0, 23
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391539256, 4, 35373, 10279, 834, 33, 12, 0, 0, 0, 16
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391564055, 4, 23584, 7640, 732, 33, 19, 0, 0, 0, 28
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391564263, 4, 19158, 7661, 473, 2, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391564388, 4, 20409, 7282, 421, 26, 6, 0, 0, 0, 11
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391564552, 4, 24369, 10172, 631, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391564666, 4, 20137, 10161, 504, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391589197, 4, 40904, 11206, 936, 68, 13, 0, 0, 0, 22
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391589389, 4, 27008, 7229, 591, 27, 9, 0, 0, 0, 15
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391589554, 4, 25201, 10115, 637, 9, 8, 0, 0, 0, 8
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391614117, 4, 54463, 11388, 931, 68, 18, 0, 0, 0, 59
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391614324, 4, 25166, 7233, 607, 21, 8, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391614441, 4, 20216, 7126, 408, 22, 6, 0, 0, 0, 10
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391614577, 4, 22281, 9854, 599, 0, 7, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391672151, 4, 49688, 11156, 987, 90, 16, 0, 0, 0, 41
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391672323, 4, 24523, 7195, 600, 23, 8, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391672442, 4, 18806, 7088, 414, 15, 6, 0, 0, 0, 9
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391672577, 4, 21983, 9817, 588, 1, 7, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391697413, 4, 48790, 11011, 903, 83, 16, 0, 0, 0, 28
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391697589, 4, 30513, 7184, 602, 22, 10, 0, 0, 0, 29
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391697762, 4, 21397, 7077, 413, 22, 6, 0, 0, 0, 10
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391697881, 4, 21508, 9804, 593, 0, 6, 0, 0, 0, 7
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391730645, 4, 31636, 7606, 723, 18, 10, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391730817, 4, 19654, 7628, 482, 4, 6, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391730930, 4, 23557, 7249, 482, 13, 8, 0, 0, 0, 26
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391731070, 4, 23247, 10139, 636, 0, 7, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391731200, 4, 19414, 10128, 504, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391755686, 4, 20481, 7517, 691, 19, 16, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391755881, 4, 19423, 7541, 464, 2, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391756007, 4, 15960, 7159, 406, 8, 5, 0, 0, 0, 5
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391756156, 4, 23185, 10052, 610, 2, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391756307, 4, 21365, 10041, 497, 1, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391789124, 4, 36082, 10972, 879, 47, 19, 0, 0, 0, 44
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391789327, 4, 27551, 7223, 602, 25, 9, 0, 0, 0, 12
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391789456, 4, 24813, 10111, 654, 2, 8, 0, 0, 0, 8
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391814052, 4, 41583, 11200, 969, 76, 14, 0, 0, 0, 23
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391814318, 4, 19267, 7224, 590, 19, 15, 0, 0, 0, 24
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391814537, 4, 15021, 7117, 411, 16, 12, 0, 0, 0, 20
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391814738, 4, 21879, 9844, 614, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391855918, 4, 43296, 10966, 935, 73, 14, 0, 0, 0, 25
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391856094, 4, 31034, 7162, 608, 38, 10, 0, 0, 0, 16
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391856267, 4, 24256, 7055, 392, 24, 7, 0, 0, 0, 13
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391856998, 4, 15485, 7600, 496, 28, 12, 0, 0, 0, 11
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391857194, 4, 14907, 7624, 422, 2, 5, 0, 0, 0, 4
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668391857315, 4, 21491, 7434, 407, 26, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668391857454, 4, 21850, 9967, 615, 1, 7, 0, 0, 0, 7
