feature, execution_mode, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
tpch_q7_p2,1,1.59319E+15,26,3476424,9658220,9224,3089,1133,0,0,139264,1175
tpch_q7_p3,1,1.59319E+15,26,34910563,95237247,132556,6648,11309,0,0,1417216,11568
tpch_q7_p4,1,1.59319E+15,26,348013,924063,2789,292,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206665313,660143201,506536,228818,66912,0,0,24576,67498
tpch_q7_p6,1,1.59319E+15,26,15442,12644,269,72,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,3501,842,24,11,1,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366329253,1164631535,1411654,688630,118410,0,0,47104,119223
tpch_q1_p2,1,1.59319E+15,26,21368,11608,289,174,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4540,954,44,37,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160864426,519668586,390084,272551,52079,0,0,0,52532
tpch_scan_lineitem_p1,1,1.59319E+15,26,342941676,1162530111,1926972,795688,110864,0,0,0,111693
tpch_q4_p1,1,1.59319E+15,26,37279930,123670584,100618,85470,12052,0,0,386560,12246
tpch_q4_p2,1,1.59319E+15,26,170036456,480517349,390840,176189,55068,0,0,12288,55600
tpch_q4_p3,1,1.59319E+15,26,16615,12811,216,62,5,0,0,10304,5
tpch_q4_p4,1,1.59319E+15,26,2542,834,20,5,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,68972,113371,888,310,22,0,0,8208,28
tpch_q11_p2,1,1.59319E+15,26,300050,732371,1187,494,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19707827,60101880,34160,31318,6367,0,0,0,6405
tpch_q11_p4,1,1.59319E+15,26,23339758,71157535,53952,7776,7532,0,0,245760,7657
tpch_q11_p5,1,1.59319E+15,26,1684341,2076267,12092,2928,548,0,0,114688,565
tpch_q11_p6,1,1.59319E+15,26,57372,131212,553,36,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,47587,99699,839,123,39,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,48849,116836,418,68,40,0,0,14400,50
tpch_q5_p3,1,1.59319E+15,26,3704137,10215290,14436,4830,1235,0,0,286720,1280
tpch_q5_p4,1,1.59319E+15,26,56292939,143738292,277723,52380,18184,0,0,2699264,18685
tpch_q5_p5,1,1.59319E+15,26,348219,926124,2790,61,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193183649,550729233,824766,266570,62457,0,0,14336,62922
tpch_q5_p7,1,1.59319E+15,26,14048,12651,224,70,4,0,0,10304,4
tpch_q5_p8,1,1.59319E+15,26,2945,868,31,19,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19552294,69386762,31420,16327,6313,0,0,0,6368
tpch_q7_p1,1,1.59319E+15,26,99106,172285,1141,291,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3456466,9658084,9434,2983,1114,0,0,139264,1132
tpch_q7_p3,1,1.59319E+15,26,34940554,95237513,132681,6684,11284,0,0,1417216,11474
tpch_q7_p4,1,1.59319E+15,26,350809,924222,2848,323,113,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206676501,660143201,504444,229201,66877,0,0,24576,67466
tpch_q7_p6,1,1.59319E+15,26,15210,12644,265,67,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2686,842,25,11,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366146893,1164631535,1409662,688385,118409,0,0,47104,119346
tpch_q1_p2,1,1.59319E+15,26,20893,11608,277,167,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4811,954,47,39,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160938581,519668736,390201,273836,52078,0,0,0,52545
tpch_scan_lineitem_p1,1,1.59319E+15,26,343280857,1162530110,1929169,796598,111019,0,0,0,111883
tpch_q4_p1,1,1.59319E+15,26,37307925,123670743,101276,85426,12057,0,0,386560,12280
tpch_q4_p2,1,1.59319E+15,26,170233741,480517348,395456,176092,55074,0,0,12288,55510
tpch_q4_p3,1,1.59319E+15,26,22157,12811,224,57,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2068,834,24,8,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,68343,113371,892,305,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,300308,732530,1213,488,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19730565,60101884,34267,31328,6385,0,0,0,6423
tpch_q11_p4,1,1.59319E+15,26,23322539,71157582,53868,7817,7544,0,0,245760,7701
tpch_q11_p5,1,1.59319E+15,26,1705520,2139805,11689,2938,550,0,0,114688,550
tpch_q11_p6,1,1.59319E+15,26,57479,131212,596,69,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,55075,99858,881,141,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,51605,116995,424,66,16,0,0,14400,21
tpch_q5_p3,1,1.59319E+15,26,3726023,10215291,14671,4820,1202,0,0,286720,1271
tpch_q5_p4,1,1.59319E+15,26,56342598,143738132,278241,52357,18207,0,0,2699264,18666
tpch_q5_p5,1,1.59319E+15,26,348147,926124,2826,66,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193096527,550729233,808901,266166,62443,0,0,14336,62951
tpch_q5_p7,1,1.59319E+15,26,16650,12651,229,57,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,3935,868,20,10,1,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19565901,69386763,31468,16369,6317,0,0,0,6357
tpch_q7_p1,1,1.59319E+15,26,97383,172285,1187,281,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3466837,9657924,9208,3007,1118,0,0,139264,1128
tpch_q7_p3,1,1.59319E+15,26,35007615,95237355,138372,6518,11315,0,0,1417216,11514
tpch_q7_p4,1,1.59319E+15,26,353400,924222,2860,305,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206921087,660143420,506635,229952,66953,0,0,24576,67799
tpch_q7_p6,1,1.59319E+15,26,15923,12644,282,107,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2755,842,28,13,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366674337,1164631886,1414469,688605,118569,0,0,47104,119613
tpch_q1_p2,1,1.59319E+15,26,20514,11522,284,175,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4476,954,46,38,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160844242,519668680,390854,273407,52013,0,0,0,52483
tpch_scan_lineitem_p1,1,1.59319E+15,26,344125805,1162530140,1931756,796311,111485,0,0,0,112377
tpch_q4_p1,1,1.59319E+15,26,37269470,123670743,100579,85488,12045,0,0,386560,12156
tpch_q4_p2,1,1.59319E+15,26,169946077,480517396,380225,176274,55013,0,0,12288,55504
tpch_q4_p3,1,1.59319E+15,26,20973,12811,249,88,6,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2334,834,23,6,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,71929,113261,884,307,24,0,0,8208,36
tpch_q11_p2,1,1.59319E+15,26,301908,732371,1216,480,100,0,0,9216,120
tpch_q11_p3,1,1.59319E+15,26,19666818,60101743,34208,31262,6356,0,0,0,6394
tpch_q11_p4,1,1.59319E+15,26,23334334,71157429,53477,7789,7546,0,0,245760,7669
tpch_q11_p5,1,1.59319E+15,26,1679978,2103381,12138,2955,541,0,0,114688,541
tpch_q11_p6,1,1.59319E+15,26,62852,131212,502,40,20,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,54644,99858,852,132,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,52749,116838,441,54,16,0,0,14400,23
tpch_q5_p3,1,1.59319E+15,26,3739260,10215132,14612,4768,1212,0,0,286720,1281
tpch_q5_p4,1,1.59319E+15,26,56239228,143738132,275653,52189,18170,0,0,2699264,18720
tpch_q5_p5,1,1.59319E+15,26,347528,926283,2846,78,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192828739,550729233,802781,266192,62358,0,0,14336,62798
tpch_q5_p7,1,1.59319E+15,26,17744,12651,246,81,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2984,868,25,12,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19554403,69386806,31582,16379,6311,0,0,0,6382
tpch_q7_p1,1,1.59319E+15,26,98415,172581,1185,275,31,0,0,24608,40
tpch_q7_p2,1,1.59319E+15,26,3467861,9657945,9114,3054,1118,0,0,139264,1141
tpch_q7_p3,1,1.59319E+15,26,34946895,95237355,134103,6649,11279,0,0,1417216,11507
tpch_q7_p4,1,1.59319E+15,26,352073,924063,2853,306,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206876214,660143201,506324,229474,66944,0,0,24576,67586
tpch_q7_p6,1,1.59319E+15,26,15792,12644,268,75,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2459,842,28,12,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366377259,1164631535,1413962,688636,118494,0,0,47104,119397
tpch_q1_p2,1,1.59319E+15,26,20726,11608,277,170,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4332,954,49,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160863616,519668680,390149,272958,51988,0,0,0,52467
tpch_scan_lineitem_p1,1,1.59319E+15,26,343118445,1162530111,1928744,795229,110975,0,0,0,111808
tpch_q4_p1,1,1.59319E+15,26,37308011,123669894,100926,85484,12048,0,0,386560,12173
tpch_q4_p2,1,1.59319E+15,26,169958218,480517168,385247,176443,55017,0,0,12288,55622
tpch_q4_p3,1,1.59319E+15,26,24658,12811,222,61,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2355,834,21,9,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,67651,113298,926,306,23,0,0,8208,30
tpch_q11_p2,1,1.59319E+15,26,300378,732530,1199,473,103,0,0,9216,108
tpch_q11_p3,1,1.59319E+15,26,19752695,60101744,34387,31315,6400,0,0,0,6486
tpch_q11_p4,1,1.59319E+15,26,23316232,71157408,54243,7807,7560,0,0,245760,7712
tpch_q11_p5,1,1.59319E+15,26,1691431,2099878,12045,3019,545,0,0,114688,545
tpch_q11_p6,1,1.59319E+15,26,58131,131212,478,47,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,53252,99699,851,130,17,0,0,8208,22
tpch_q5_p2,1,1.59319E+15,26,51858,117001,417,63,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3708697,10215131,14328,4800,1196,0,0,286720,1228
tpch_q5_p4,1,1.59319E+15,26,56279129,143738187,278460,52676,18201,0,0,2699264,18723
tpch_q5_p5,1,1.59319E+15,26,348455,926124,2822,81,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193138657,550729233,826475,266834,62465,0,0,14336,63000
tpch_q5_p7,1,1.59319E+15,26,14388,12651,233,80,4,0,0,10304,4
tpch_q5_p8,1,1.59319E+15,26,2882,868,20,8,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19543897,69386763,31597,16394,6312,0,0,0,6353
tpch_q7_p1,1,1.59319E+15,26,97711,172285,1163,284,31,0,0,24608,37
tpch_q7_p2,1,1.59319E+15,26,3456014,9657859,8964,3057,1114,0,0,139264,1125
tpch_q7_p3,1,1.59319E+15,26,34962228,95237514,129593,6689,11283,0,0,1417216,11510
tpch_q7_p4,1,1.59319E+15,26,349582,924063,2851,318,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206691413,660143201,504504,229195,66840,0,0,24576,67397
tpch_q7_p6,1,1.59319E+15,26,16519,12644,276,101,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,3074,842,28,16,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366100583,1164631535,1414082,688737,118424,0,0,47104,119387
tpch_q1_p2,1,1.59319E+15,26,20590,11608,281,171,6,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,5026,954,48,42,1,0,0,0,2
tpch_q6_p1,1,1.59319E+15,26,160808539,519668680,390009,274013,52002,0,0,0,52500
tpch_scan_lineitem_p1,1,1.59319E+15,26,343379097,1162530111,1928317,796387,111099,0,0,0,112002
tpch_q4_p1,1,1.59319E+15,26,37267635,123670584,101163,85481,12036,0,0,386560,12166
tpch_q4_p2,1,1.59319E+15,26,170087405,480517349,388018,176205,54987,0,0,12288,55421
tpch_q4_p3,1,1.59319E+15,26,23497,12811,238,61,7,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2186,834,18,5,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,67120,113414,885,291,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,298397,732530,1275,523,96,0,0,9216,100
tpch_q11_p3,1,1.59319E+15,26,19730383,60101744,34393,31327,6408,0,0,0,6510
tpch_q11_p4,1,1.59319E+15,26,23309354,71157537,53733,7794,7546,0,0,245760,7668
tpch_q11_p5,1,1.59319E+15,26,1681859,2079034,11857,2935,542,0,0,114688,543
tpch_q11_p6,1,1.59319E+15,26,57978,131212,468,27,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,46954,99699,866,131,38,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,48985,116995,393,57,40,0,0,14400,50
tpch_q5_p3,1,1.59319E+15,26,3731800,10215290,14413,4818,1203,0,0,286720,1235
tpch_q5_p4,1,1.59319E+15,26,56322432,143738133,273784,52276,18218,0,0,2699264,18731
tpch_q5_p5,1,1.59319E+15,26,348175,926283,2916,96,112,0,0,65536,124
tpch_q5_p6,1,1.59319E+15,26,193146371,550729233,831738,266403,62468,0,0,14336,62946
tpch_q5_p7,1,1.59319E+15,26,14664,12651,246,52,4,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2714,868,31,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19540487,69386762,31544,16450,6491,0,0,0,6542
tpch_q7_p1,1,1.59319E+15,26,95849,172444,1134,267,30,0,0,24608,37
tpch_q7_p2,1,1.59319E+15,26,3482554,9657925,9257,3063,1123,0,0,139264,1171
tpch_q7_p3,1,1.59319E+15,26,34916502,95237355,127606,6531,11284,0,0,1417216,11509
tpch_q7_p4,1,1.59319E+15,26,350564,924222,2884,317,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206781251,660143201,503835,228415,66853,0,0,24576,67427
tpch_q7_p6,1,1.59319E+15,26,17225,12644,269,78,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2696,842,25,12,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,365944518,1164631534,1410555,688621,118355,0,0,47104,119308
tpch_q1_p2,1,1.59319E+15,26,22407,11608,274,173,7,0,0,45088,7
tpch_q1_p3,1,1.59319E+15,26,4498,954,43,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160859550,519668586,390192,270519,51965,0,0,0,52292
tpch_scan_lineitem_p1,1,1.59319E+15,26,342940667,1162530111,1930956,794409,111129,0,0,0,112070
tpch_q4_p1,1,1.59319E+15,26,37258125,123670743,101345,85470,12050,0,0,386560,12209
tpch_q4_p2,1,1.59319E+15,26,170005469,480517349,384800,176419,55000,0,0,12288,55443
tpch_q4_p3,1,1.59319E+15,26,20168,12811,235,63,6,0,0,10304,6
tpch_q4_p4,1,1.59319E+15,26,2392,834,21,9,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,68599,113212,877,296,22,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,299092,732371,1206,491,96,0,0,9216,101
tpch_q11_p3,1,1.59319E+15,26,19681083,60101880,34060,31307,6362,0,0,0,6404
tpch_q11_p4,1,1.59319E+15,26,23313645,71157578,53248,7798,7539,0,0,245760,7670
tpch_q11_p5,1,1.59319E+15,26,1711379,2125664,11674,2876,551,0,0,114688,552
tpch_q11_p6,1,1.59319E+15,26,58178,131212,697,60,18,0,0,0,19
tpch_q5_p1,1,1.59319E+15,26,47209,99858,830,134,39,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,49906,117060,443,54,41,0,0,14400,54
tpch_q5_p3,1,1.59319E+15,26,3705797,10214907,14417,4814,1212,0,0,286720,1258
tpch_q5_p4,1,1.59319E+15,26,56154826,143738292,273775,52112,18185,0,0,2699264,18702
tpch_q5_p5,1,1.59319E+15,26,348412,926283,2919,106,112,0,0,65536,126
tpch_q5_p6,1,1.59319E+15,26,193040814,550729232,814613,266180,62418,0,0,14336,62897
tpch_q5_p7,1,1.59319E+15,26,17656,12651,242,57,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2248,868,21,8,0,0,0,0,0
tpch_scan_orders_p1,1,1.59319E+15,26,19540322,69386762,31483,16378,6544,0,0,0,6606
tpch_q7_p1,1,1.59319E+15,26,99641,172444,1199,289,32,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3466658,9657925,9431,2969,1118,0,0,139264,1135
tpch_q7_p3,1,1.59319E+15,26,34893784,95237513,132372,6679,11260,0,0,1417216,11449
tpch_q7_p4,1,1.59319E+15,26,349286,924063,2866,327,112,0,0,65536,123
tpch_q7_p5,1,1.59319E+15,26,206723108,660143201,506149,228057,66866,0,0,24576,67423
tpch_q7_p6,1,1.59319E+15,26,16045,12644,274,67,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2675,842,25,12,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366033334,1164631622,1414133,688473,118463,0,0,47104,119581
tpch_q1_p2,1,1.59319E+15,26,20925,11522,279,178,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4524,954,45,40,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160831460,519668681,389907,274668,52059,0,0,0,52574
tpch_scan_lineitem_p1,1,1.59319E+15,26,342924557,1162529974,1929294,796704,110960,0,0,0,112030
tpch_q4_p1,1,1.59319E+15,26,37235354,123670584,100886,85492,12045,0,0,386560,12190
tpch_q4_p2,1,1.59319E+15,26,170035091,480517350,388707,176241,54988,0,0,12288,55392
tpch_q4_p3,1,1.59319E+15,26,18873,12811,229,71,6,0,0,10304,5
tpch_q4_p4,1,1.59319E+15,26,2237,834,28,15,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,67089,113371,839,270,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,297792,732414,1241,502,95,0,0,9216,106
tpch_q11_p3,1,1.59319E+15,26,19728407,60101924,34018,31304,6396,0,0,0,6495
tpch_q11_p4,1,1.59319E+15,26,23328115,71157440,54148,7765,7548,0,0,245760,7654
tpch_q11_p5,1,1.59319E+15,26,1696505,2107382,11434,2794,547,0,0,114688,547
tpch_q11_p6,1,1.59319E+15,26,57475,131212,528,45,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,47457,99699,856,134,39,0,0,8208,51
tpch_q5_p2,1,1.59319E+15,26,49885,116836,431,68,41,0,0,14400,51
tpch_q5_p3,1,1.59319E+15,26,3711936,10215647,14459,4779,1251,0,0,286720,1327
tpch_q5_p4,1,1.59319E+15,26,56230226,143737972,276237,52317,18160,0,0,2699264,18681
tpch_q5_p5,1,1.59319E+15,26,350270,926124,2867,87,112,0,0,65536,126
tpch_q5_p6,1,1.59319E+15,26,192612858,550729232,810124,266935,62353,0,0,14336,62930
tpch_q5_p7,1,1.59319E+15,26,17653,12651,233,91,5,0,0,10304,6
tpch_q5_p8,1,1.59319E+15,26,3130,868,27,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19557951,69386763,31444,16544,6511,0,0,0,6579
tpch_q7_p1,1,1.59319E+15,26,97652,172285,1144,275,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3460675,9658083,9159,3126,1116,0,0,139264,1128
tpch_q7_p3,1,1.59319E+15,26,35013506,95237643,137852,6701,11323,0,0,1417216,11550
tpch_q7_p4,1,1.59319E+15,26,349531,924222,2885,325,112,0,0,65536,124
tpch_q7_p5,1,1.59319E+15,26,206669943,660143201,509046,229469,66799,0,0,24576,67247
tpch_q7_p6,1,1.59319E+15,26,16661,12644,276,103,5,0,0,20512,6
tpch_q7_p7,1,1.59319E+15,26,2715,842,32,18,0,0,0,0,0
tpch_q1_p1,1,1.59319E+15,26,366151030,1164631536,1415516,688649,118418,0,0,47104,119526
tpch_q1_p2,1,1.59319E+15,26,20326,11608,285,181,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4178,954,41,37,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160966528,519668680,391073,275427,52117,0,0,0,52736
tpch_scan_lineitem_p1,1,1.59319E+15,26,343783646,1162530112,1931899,797911,111236,0,0,0,112306
tpch_q4_p1,1,1.59319E+15,26,37335664,123670743,101419,85481,12095,0,0,386560,12286
tpch_q4_p2,1,1.59319E+15,26,169850088,480517348,378474,176350,54894,0,0,12288,55243
tpch_q4_p3,1,1.59319E+15,26,25708,12811,239,83,8,0,0,10304,8
tpch_q4_p4,1,1.59319E+15,26,2118,834,18,4,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,66421,113371,867,286,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,298930,732530,1227,501,96,0,0,9216,100
tpch_q11_p3,1,1.59319E+15,26,19717209,60101880,34037,31292,6395,0,0,0,6462
tpch_q11_p4,1,1.59319E+15,26,23328458,71157535,52996,7792,7568,0,0,245760,7720
tpch_q11_p5,1,1.59319E+15,26,1728214,2141780,11558,2805,557,0,0,114688,557
tpch_q11_p6,1,1.59319E+15,26,57119,131212,486,63,18,0,0,0,18
tpch_q5_p1,1,1.59319E+15,26,54137,99858,834,116,17,0,0,8208,23
tpch_q5_p2,1,1.59319E+15,26,52401,116995,413,67,16,0,0,14400,22
tpch_q5_p3,1,1.59319E+15,26,3726031,10215067,14681,4798,1201,0,0,286720,1240
tpch_q5_p4,1,1.59319E+15,26,56024688,143738132,270394,52534,18109,0,0,2699264,18571
tpch_q5_p5,1,1.59319E+15,26,348888,926124,2808,82,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,192845606,550729233,804878,266384,62467,0,0,14336,63175
tpch_q5_p7,1,1.59319E+15,26,17620,12651,244,50,5,0,0,10304,5
tpch_q5_p8,1,1.59319E+15,26,2388,868,26,8,0,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19562347,69386763,31476,16487,6350,0,0,0,6436
tpch_q7_p1,1,1.59319E+15,26,101331,172285,1185,284,32,0,0,24608,42
tpch_q7_p2,1,1.59319E+15,26,3468031,9658177,9154,3097,1120,0,0,139264,1163
tpch_q7_p3,1,1.59319E+15,26,34985178,95237131,133934,6650,11357,0,0,1417216,11663
tpch_q7_p4,1,1.59319E+15,26,352311,924222,2836,315,113,0,0,65536,125
tpch_q7_p5,1,1.59319E+15,26,206509812,660143201,504123,233230,66758,0,0,24576,67184
tpch_q7_p6,1,1.59319E+15,26,17308,12644,263,97,5,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,3068,842,28,15,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366034870,1164631622,1410108,689054,118426,0,0,47104,119457
tpch_q1_p2,1,1.59319E+15,26,19190,11522,286,176,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4541,954,42,38,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160811180,519668680,389774,273946,51977,0,0,0,52352
tpch_scan_lineitem_p1,1,1.59319E+15,26,343197557,1162530111,1927305,795918,111033,0,0,0,111932
tpch_q4_p1,1,1.59319E+15,26,37311572,123670643,100649,85452,12064,0,0,386560,12225
tpch_q4_p2,1,1.59319E+15,26,169949022,480517349,380239,176086,54955,0,0,12288,55410
tpch_q4_p3,1,1.59319E+15,26,22744,12811,247,67,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2350,834,18,6,0,0,0,0,0
tpch_q11_p1,1,1.59319E+15,26,66237,113212,847,267,21,0,0,8208,27
tpch_q11_p2,1,1.59319E+15,26,298494,732371,1203,491,96,0,0,9216,100
tpch_q11_p3,1,1.59319E+15,26,19801894,60101881,34085,31298,6421,0,0,0,6492
tpch_q11_p4,1,1.59319E+15,26,23328407,71157578,53458,7807,7535,0,0,245760,7626
tpch_q11_p5,1,1.59319E+15,26,1676349,2076336,11648,2871,540,0,0,114688,540
tpch_q11_p6,1,1.59319E+15,26,62457,131212,521,76,20,0,0,0,20
tpch_q5_p1,1,1.59319E+15,26,55065,99858,901,145,17,0,0,8208,22
tpch_q5_p2,1,1.59319E+15,26,51594,116836,395,65,16,0,0,14400,20
tpch_q5_p3,1,1.59319E+15,26,3709600,10214907,14345,4804,1196,0,0,286720,1228
tpch_q5_p4,1,1.59319E+15,26,56123083,143738133,272987,52459,18130,0,0,2699264,18657
tpch_q5_p5,1,1.59319E+15,26,349869,926283,2863,85,112,0,0,65536,125
tpch_q5_p6,1,1.59319E+15,26,193017315,550729233,817664,266151,62434,0,0,14336,63000
tpch_q5_p7,1,1.59319E+15,26,16138,12651,227,76,5,0,0,10304,4
tpch_q5_p8,1,1.59319E+15,26,4475,868,21,13,1,0,0,0,1
tpch_scan_orders_p1,1,1.59319E+15,26,19530242,69386763,31599,16224,6320,0,0,0,6366
tpch_q7_p1,1,1.59319E+15,26,99130,172444,1191,290,31,0,0,24608,38
tpch_q7_p2,1,1.59319E+15,26,3461035,9658083,9168,3062,1116,0,0,139264,1127
tpch_q7_p3,1,1.59319E+15,26,34941772,95237355,131201,6572,11298,0,0,1417216,11523
tpch_q7_p4,1,1.59319E+15,26,347776,924063,2844,291,112,0,0,65536,123
tpch_q7_p5,1,1.59319E+15,26,206694730,660143201,503848,228340,66847,0,0,24576,67402
tpch_q7_p6,1,1.59319E+15,26,15523,12644,262,57,4,0,0,20512,5
tpch_q7_p7,1,1.59319E+15,26,2616,842,27,14,0,0,0,0,1
tpch_q1_p1,1,1.59319E+15,26,366268974,1164631535,1412867,688258,118427,0,0,47104,119296
tpch_q1_p2,1,1.59319E+15,26,19761,11479,275,160,6,0,0,45088,6
tpch_q1_p3,1,1.59319E+15,26,4469,954,44,38,1,0,0,0,1
tpch_q6_p1,1,1.59319E+15,26,160770675,519668680,390684,272423,52025,0,0,0,52579
tpch_scan_lineitem_p1,1,1.59319E+15,26,353558998,1162535533,1953357,795104,114504,0,0,0,120207
tpch_q4_p1,1,1.59319E+15,26,37503949,123670656,101773,85360,12145,0,0,386560,12438
tpch_q4_p2,1,1.59319E+15,26,171078620,480518704,396529,177351,55380,0,0,12288,56921
tpch_q4_p3,1,1.59319E+15,26,22511,12811,252,83,7,0,0,10304,7
tpch_q4_p4,1,1.59319E+15,26,2220,834,21,3,0,0,0,0,1
tpch_q11_p1,1,1.59319E+15,26,70110,113214,868,284,22,0,0,8208,30
tpch_q11_p2,1,1.59319E+15,26,300823,732531,1236,492,96,0,0,9216,102
tpch_q11_p3,1,1.59319E+15,26,19706372,60101881,34101,31315,6367,0,0,0,6439
tpch_q11_p4,1,1.59319E+15,26,23377929,71157595,54028,7786,7543,0,0,245760,7682
tpch_q11_p5,1,1.59319E+15,26,1713645,2094127,12019,2869,552,0,0,114688,575
tpch_q11_p6,1,1.59319E+15,26,57892,131212,543,48,18,0,0,0,19
tpch_q5_p1,1,1.59319E+15,26,56175,99700,825,118,18,0,0,8208,24
tpch_q5_p2,1,1.59319E+15,26,53266,116995,409,67,17,0,0,14400,21
